聚类种类,第一学年-次消费均价,第一学年-全年消费次数,第一学年-早餐消费次数,第一学年-中餐消费次数,第一学年-晚餐消费次数,第一学年-早餐消费均价,第一学年-中餐消费均价,第一学年-晚餐消费均价,第一学年-全年消费波动性,第一学年-日消费波动性,第一学年-最高值,第一学年-消费极差,第一学年-上四分位点,第一学年-下四分位点
1,958.4143763213531,473.0,131.0,182.0,160.0,560.1526717557252,1111.2087912087911,1110.6875,672.5337126571367,501.669388709514,6200.0,6070.0,1150.0,500.0
1,730.4718417047184,657.0,224.0,214.0,219.0,392.99107142857144,944.7196261682243,866.3013698630137,510.00961843416013,433.212343556333,4500.0,4470.0,900.0,400.0
1,857.0246478873239,568.0,174.0,212.0,182.0,428.5057471264368,1047.2169811320755,1045.1648351648353,598.1422783626889,542.303437059669,4800.0,4700.0,1000.0,400.0
2,692.051724137931,580.0,174.0,213.0,193.0,312.41379310344826,843.0516431924883,867.6683937823834,495.9476278188837,425.339945557507,3200.0,3100.0,900.0,350.0
1,767.4041297935104,339.0,107.0,174.0,58.0,349.3457943925234,1026.6091954022988,761.0344827586207,575.692057865178,376.71791896605,5460.0,5400.0,900.0,350.0
1,1117.0394366197183,355.0,92.0,148.0,115.0,749.9347826086956,1208.6148648648648,1292.8695652173913,679.3503100066985,457.80486332239,4560.0,4410.0,1295.0,755.0
1,1143.805601317957,607.0,175.0,218.0,214.0,705.7714285714286,1343.9449541284403,1298.1308411214952,723.3732946011673,695.766625757063,4450.0,4350.0,1500.0,650.0
1,1207.9574861367837,541.0,145.0,198.0,198.0,732.8620689655172,1352.6767676767677,1411.1616161616162,804.4200821156755,710.620067494691,5100.0,5000.0,1450.0,745.0
2,1211.3411078717202,343.0,90.0,132.0,121.0,643.5555555555555,1369.621212121212,1460.9917355371902,747.7755131713682,510.548860192426,4270.0,4170.0,1550.0,700.0
2,899.0664272890484,557.0,194.0,197.0,166.0,581.1855670103092,1071.979695431472,1065.3614457831325,590.3985550517014,473.064349244012,3400.0,3300.0,1100.0,600.0
2,874.0989399293286,283.0,164.0,77.0,42.0,763.780487804878,1001.4285714285714,1071.4285714285713,504.0957644313922,346.490229919375,2880.0,2780.0,1100.0,500.0
1,1100.4140127388534,314.0,113.0,131.0,70.0,621.3274336283185,1561.9083969465648,1010.1428571428571,793.3261033236323,484.196205321849,6600.0,6500.0,1300.0,500.0
1,1251.826280623608,449.0,65.0,196.0,188.0,578.4615384615385,1320.561224489796,1412.9787234042553,859.8727495669843,717.0505589306,5350.0,5250.0,1620.0,700.0
1,1046.9654605263158,608.0,198.0,218.0,192.0,648.560606060606,1363.0275229357799,1098.9583333333333,735.3183086672932,599.9869812027,4600.0,4500.0,1350.0,550.0
1,667.9562937062936,572.0,248.0,182.0,142.0,488.58870967741933,850.4395604395604,747.330985915493,489.03034896961515,351.088656917014,4600.0,4500.0,800.0,420.0
2,934.5026178010471,382.0,69.0,169.0,144.0,616.6666666666666,1085.5029585798816,909.5833333333334,527.5226744257774,398.784615639208,2340.0,2320.0,1100.0,650.0
1,1031.3447653429603,554.0,153.0,173.0,228.0,467.12418300653593,1490.9826589595375,1061.2061403508771,743.0135152844574,631.806428908841,5300.0,5200.0,1340.0,500.0
2,1004.093137254902,408.0,104.0,159.0,145.0,563.0769230769231,1145.0943396226414,1165.7931034482758,599.5891468115362,460.315099183713,3340.0,3240.0,1200.0,650.0
3,1097.5802469135801,405.0,142.0,144.0,119.0,608.4507042253521,1498.5416666666667,1196.0504201680671,773.4072264255902,524.42484494012,7700.0,7550.0,1400.0,550.0
1,835.814606741573,534.0,184.0,185.0,165.0,547.7989130434783,960.3243243243244,1017.3939393939394,601.437444086806,439.901421308806,6000.0,5900.0,1100.0,450.0
2,849.1497227356747,541.0,177.0,161.0,203.0,513.5593220338983,1188.2608695652175,872.807881773399,551.9128277687267,476.27881307537,3200.0,3100.0,1100.0,500.0
2,761.5618181818181,550.0,184.0,193.0,173.0,386.57608695652175,973.1554404145078,924.335260115607,504.1268840461335,409.90837510704,2700.0,2600.0,950.0,400.0
2,648.421052631579,513.0,258.0,170.0,85.0,477.3255813953488,885.2941176470588,694.0,453.3827268234974,375.20530020402,2850.0,2750.0,800.0,350.0
3,942.2305764411028,399.0,108.0,163.0,128.0,485.0,1255.644171779141,928.90625,680.8792397650388,472.96832669658,7000.0,6900.0,1200.0,450.0
1,1134.0055248618785,362.0,88.0,153.0,121.0,546.7045454545455,1263.8562091503268,1396.9421487603306,730.4074872729681,556.153791970883,4400.0,4250.0,1480.0,600.0
1,1268.6382978723404,470.0,76.0,201.0,193.0,662.6315789473684,1354.726368159204,1417.6165803108809,840.5619869424016,754.112659923465,4720.0,4620.0,1500.0,900.0
1,1164.25,80.0,25.0,25.0,30.0,564.4,1541.6,1349.6666666666667,445.8936173099564,131.248379765012,5730.0,5630.0,1700.0,500.0
2,722.0369747899159,595.0,211.0,211.0,173.0,343.6018957345972,917.0710900473933,945.7225433526012,521.9077113820683,451.340213347938,4000.0,3900.0,900.0,350.0
2,1191.5164835164835,455.0,113.0,184.0,158.0,707.3451327433628,1272.7717391304348,1443.1645569620252,731.5315211663631,554.476399703529,3600.0,3480.0,1550.0,750.0
1,985.7220708446866,367.0,115.0,132.0,120.0,597.1304347826087,1146.6666666666667,1181.0833333333333,699.0659823685813,486.762176709948,6250.0,6190.0,1200.0,500.0
1,1180.5459770114942,348.0,174.0,96.0,78.0,942.5862068965517,1493.4375,1326.2820512820513,728.9631249520203,509.699484772252,5300.0,5200.0,1500.0,700.0
1,697.6865671641791,536.0,125.0,216.0,195.0,441.6,779.1666666666666,771.5897435897435,520.1109166414822,406.405484539999,4700.0,4610.0,850.0,400.0
1,1001.979381443299,485.0,141.0,170.0,174.0,483.68794326241135,1562.3529411764705,874.4827586206897,757.7327812285024,618.080148598144,6120.0,6070.0,1200.0,450.0
1,1217.9455445544554,404.0,104.0,142.0,158.0,850.8653846153846,1357.1830985915492,1334.4303797468353,791.016870452739,553.405384898874,4850.0,4700.0,1400.0,700.0
2,945.6934097421204,349.0,149.0,84.0,116.0,678.3892617449665,1165.952380952381,1129.5431034482758,560.0420118744513,386.860914043146,4350.0,4250.0,1200.0,650.0
1,828.6195899772209,439.0,187.0,164.0,88.0,483.9251336898396,1157.1951219512196,948.75,572.1307648848766,447.399161713918,5200.0,5100.0,1100.0,450.0
2,767.9336734693877,196.0,120.0,40.0,36.0,576.625,1039.25,1104.1666666666667,383.73736296359897,209.551071034287,3400.0,3300.0,900.0,500.0
2,873.3396584440228,527.0,137.0,194.0,196.0,537.0802919708029,939.1237113402062,1043.265306122449,615.5213369765545,488.024708900668,4000.0,3850.0,1072.5,500.0
1,804.7637051039698,529.0,224.0,192.0,113.0,459.5982142857143,1143.59375,913.2743362831858,589.932963393532,503.273122247435,4800.0,4650.0,1100.0,400.0
1,1035.625,96.0,28.0,33.0,35.0,691.4285714285714,1188.7878787878788,1166.5714285714287,437.94693882836407,132.103517908508,5350.0,5250.0,1100.0,500.0
1,773.1546707503828,653.0,192.0,229.0,232.0,518.0729166666666,992.6637554585153,767.5862068965517,469.4716907936316,367.486048352675,4900.0,4840.0,900.0,537.5
1,990.8275862068965,580.0,183.0,209.0,188.0,532.6775956284152,1255.311004784689,1142.7659574468084,689.7145249102493,598.677017029318,5550.0,5400.0,1200.0,550.0
2,992.9380053908355,371.0,109.0,194.0,68.0,642.3853211009174,1167.4742268041236,1056.9117647058824,607.4635078950969,475.926096819969,4330.0,4230.0,1200.0,600.0
2,782.6620370370371,432.0,175.0,114.0,143.0,572.1142857142858,966.4912280701755,893.7762237762238,468.34818437602297,352.582261223677,3100.0,2950.0,905.0,500.0
2,656.8888888888889,315.0,116.0,106.0,93.0,415.4310344827586,851.3207547169811,736.4516129032259,427.6823691763137,233.979456032389,4090.0,3990.0,850.0,350.0
1,1060.960199004975,603.0,213.0,207.0,183.0,837.887323943662,1170.9178743961352,1196.224043715847,852.155939710744,586.585976198847,6150.0,6060.0,1200.0,550.0
2,766.1877667140825,703.0,216.0,247.0,240.0,379.35185185185185,999.3927125506073,874.3333333333334,583.6853092332086,466.646740764455,3350.0,3250.0,800.0,400.0
1,1084.300847457627,472.0,134.0,178.0,160.0,505.97014925373134,1388.9887640449438,1229.6875,752.5065319482391,583.777598570377,4600.0,4500.0,1400.0,545.0
1,860.6339144215531,631.0,215.0,206.0,210.0,481.0232558139535,1039.0291262135922,1074.2857142857142,602.8783878704368,462.868787328549,4800.0,4700.0,1000.0,500.0
2,804.656862745098,612.0,163.0,225.0,224.0,423.6196319018405,956.8888888888889,929.0178571428571,540.4265052177997,443.849808282946,3100.0,3000.0,1000.0,500.0
1,660.7928388746803,391.0,169.0,138.0,84.0,478.7278106508876,947.1376811594203,556.6666666666666,445.03407141914596,302.150227875548,4600.0,4500.0,800.0,400.0
2,788.6348122866895,586.0,180.0,200.0,206.0,346.6666666666667,897.95,1068.6893203883494,608.8326657655367,483.317449441822,4200.0,4100.0,1000.0,350.0
2,716.8016877637131,237.0,86.0,119.0,32.0,262.3255813953488,1026.890756302521,785.0625,462.27128855687283,256.102000846634,3540.0,3440.0,900.0,300.0
3,808.2830957230143,491.0,204.0,174.0,113.0,423.0882352941176,1043.3735632183907,1141.6814159292035,650.4681570806733,465.070408684119,7200.0,7140.0,1000.0,400.0
2,666.8257756563246,419.0,175.0,150.0,94.0,497.37142857142857,906.6,599.6808510638298,459.3884482428548,333.127002462752,4000.0,3900.0,800.0,400.0
1,1183.3815028901734,346.0,64.0,146.0,136.0,601.09375,1271.027397260274,1363.3088235294117,732.8343478196465,546.325153886727,6200.0,6100.0,1440.0,700.0
2,669.3765432098766,648.0,198.0,248.0,202.0,417.1212121212121,921.2741935483871,607.3762376237623,504.5781764682518,421.139881466472,3750.0,3720.0,870.0,350.0
1,896.9264069264069,462.0,130.0,163.0,169.0,507.3076923076923,980.6748466257669,1115.8579881656806,608.5932999890956,436.534959505753,4800.0,4700.0,1100.0,590.0
1,972.0338983050848,649.0,191.0,233.0,225.0,703.4031413612565,1287.6394849785408,873.2444444444444,685.4499629335334,526.028228461083,5600.0,5450.0,1100.0,600.0
1,1266.109422492401,329.0,207.0,59.0,63.0,1204.927536231884,1381.864406779661,1358.7301587301588,741.6593435862151,628.369137171473,4850.0,4700.0,1700.0,750.0
2,1181.3260340632603,411.0,65.0,195.0,151.0,512.3076923076923,1310.7948717948718,1302.1192052980132,733.5443330831862,604.289566897069,3300.0,3180.0,1550.0,650.0
1,1435.0331125827815,453.0,76.0,198.0,179.0,607.2368421052631,1530.1515151515152,1681.2849162011173,949.8438449964569,790.639821609839,4540.0,4440.0,2000.0,787.5
2,830.10101010101,396.0,160.0,139.0,97.0,537.625,1070.0,968.7628865979382,489.4261263367598,346.553750783327,2850.0,2800.0,1000.0,500.0
1,936.4115942028985,690.0,223.0,237.0,230.0,524.2600896860987,1153.181434599156,1112.6521739130435,700.6415612243708,527.50628441486,5900.0,5870.0,1200.0,500.0
1,926.8510638297872,470.0,143.0,165.0,162.0,560.0,1029.5757575757575,1146.0493827160494,572.1856716572983,386.871091573019,5100.0,4900.0,1100.0,600.0
1,664.2578125,512.0,176.0,221.0,115.0,400.0568181818182,860.4977375565611,691.4782608695652,507.41189536279524,404.416312408295,4740.0,4680.0,800.0,400.0
2,704.692118226601,406.0,176.0,139.0,91.0,435.9943181818182,946.8345323741007,854.5054945054945,463.34336708510176,344.37328718137,2700.0,2670.0,900.0,350.0
2,997.6083916083916,286.0,40.0,149.0,97.0,520.75,1058.8993288590605,1100.1030927835052,599.0203648222557,420.914645251507,3700.0,3580.0,1300.0,500.0
1,1034.4412607449856,349.0,88.0,174.0,87.0,615.5681818181819,1210.2298850574712,1106.551724137931,664.6093812549319,478.418529013836,5500.0,5400.0,1300.0,500.0
3,1436.2241887905604,339.0,11.0,204.0,124.0,681.8181818181819,1409.6568627450981,1546.8548387096773,862.4466583138568,708.125358244398,7370.0,7270.0,1800.0,800.0
1,1353.5648148148148,216.0,43.0,127.0,46.0,675.3488372093024,1699.3700787401574,1032.8260869565217,779.360303156343,483.279680702438,6200.0,6100.0,1625.0,650.0
3,1779.26267281106,217.0,31.0,127.0,59.0,679.0322580645161,2181.0236220472443,1492.542372881356,1029.9081022198259,618.009258898654,8060.0,8020.0,2410.0,800.0
1,1044.2666666666667,585.0,156.0,229.0,200.0,543.8205128205128,1216.5502183406113,1237.35,686.1193829292599,588.360261337877,5300.0,5200.0,1200.0,650.0
2,1017.4568965517242,464.0,201.0,151.0,112.0,929.7014925373135,1120.5298013245033,1035.982142857143,590.0173964914062,486.450855224319,3140.0,2990.0,1200.0,750.0
1,1063.7016574585634,362.0,92.0,136.0,134.0,637.0652173913044,1154.3382352941176,1264.6268656716418,656.2579754522022,442.455556377564,4400.0,4300.0,1250.0,650.0
2,661.4305949008499,706.0,251.0,232.0,223.0,331.71314741035854,879.7413793103449,805.4260089686098,491.75271428715615,371.79658984322,3800.0,3750.0,800.0,350.0
1,1148.9619238476953,499.0,118.0,215.0,166.0,398.728813559322,1467.860465116279,1269.2289156626507,873.9977422026735,692.005154396432,6300.0,6150.0,1600.0,600.0
1,835.247376311844,667.0,192.0,238.0,237.0,600.3645833333334,1086.6806722689075,773.0379746835443,544.6211370205857,463.482302459419,5300.0,5150.0,1000.0,500.0
2,943.9852398523985,271.0,21.0,135.0,115.0,561.9047619047619,977.6296296296297,974.2608695652174,508.2421443116535,401.244421887893,3560.0,3500.0,1000.0,600.0
2,543.5135135135135,370.0,120.0,177.0,73.0,327.1666666666667,711.7514124293785,491.2328767123288,387.81761176713513,291.036981672665,3200.0,3140.0,700.0,270.0
2,720.7570422535211,568.0,225.0,188.0,155.0,525.2444444444444,1025.7978723404256,634.5806451612904,527.4769694134573,390.296628265097,4200.0,4050.0,900.0,500.0
2,1065.3901345291479,446.0,111.0,184.0,151.0,754.5945945945946,1154.0978260869565,1185.7615894039734,711.443506093763,552.235133498915,4214.0,4114.0,1350.0,600.0
2,727.6507936507936,630.0,169.0,240.0,221.0,425.4437869822485,788.75,892.3981900452488,481.06461055337417,398.098805742711,3250.0,3150.0,900.0,500.0
2,725.0462107208873,541.0,122.0,217.0,202.0,425.24590163934425,819.9078341013825,804.2079207920792,461.1853586837721,402.243076452485,2750.0,2720.0,900.0,500.0
1,1049.4949152542372,590.0,197.0,201.0,192.0,666.4467005076142,1322.4378109452737,1156.78125,715.9392205834748,566.815073464613,5600.0,5500.0,1200.0,700.0
1,808.3211678832117,548.0,108.0,236.0,204.0,216.94444444444446,947.1186440677966,960.8333333333334,591.8379044605127,515.23101111358,4770.0,4750.0,1100.0,450.0
1,1023.9644513137558,647.0,178.0,251.0,218.0,647.7247191011236,1181.3147410358565,1150.0,660.0951180309984,568.440154302173,4800.0,4650.0,1100.0,600.0
2,881.0200668896321,598.0,113.0,226.0,259.0,709.9115044247787,1026.4601769911505,828.7644787644788,497.2577312235397,508.901303261636,3570.0,3470.0,1100.0,600.0
2,781.5542521994134,341.0,133.0,108.0,100.0,511.203007518797,965.1851851851852,942.8,455.18091635196373,320.007477911149,2700.0,2600.0,1000.0,500.0
2,678.0964467005076,394.0,140.0,178.0,76.0,372.7142857142857,849.2134831460675,839.8684210526316,453.9622071753111,331.856589664372,3560.0,3460.0,850.0,400.0
2,700.1801801801802,444.0,168.0,166.0,110.0,397.5595238095238,876.3253012048193,896.5454545454545,478.87053186086115,338.271565357815,2700.0,2600.0,900.0,350.0
2,995.2715654952077,626.0,226.0,192.0,208.0,634.29203539823,1197.3958333333333,1200.9134615384614,608.9531532181447,532.059179453472,3950.0,3900.0,1300.0,650.0
2,894.4277456647399,346.0,93.0,141.0,112.0,453.3333333333333,1050.0,1064.8392857142858,553.8218309255582,448.596566367907,4250.0,4150.0,1200.0,420.0
2,938.2093663911845,363.0,126.0,158.0,79.0,558.2539682539683,1169.0506329113923,1082.5316455696202,588.7646306669202,409.5993794451,4400.0,4300.0,1200.0,535.0
2,909.6037735849056,530.0,219.0,164.0,147.0,671.917808219178,1118.4756097560976,1030.6802721088436,564.055580845454,477.849714826558,3400.0,3300.0,1100.0,650.0
1,1010.8721804511279,665.0,204.0,234.0,227.0,669.9019607843137,1203.1196581196582,1119.1189427312775,654.0914611727126,576.852901266818,5700.0,5600.0,1200.0,600.0
1,1245.006134969325,489.0,112.0,196.0,181.0,538.2142857142857,1452.6530612244899,1457.5027624309391,812.3442644197055,691.864017859118,4700.0,4600.0,1650.0,750.0
2,834.3354430379746,316.0,52.0,166.0,98.0,338.2692307692308,1033.1927710843374,760.7142857142857,517.565071401868,344.055434655526,4400.0,4300.0,1000.0,400.0
1,960.6722689075631,357.0,100.0,194.0,63.0,489.1,1254.8969072164948,803.1746031746031,661.5200154444274,515.997689371364,5100.0,5000.0,1122.5,450.0
2,682.1789215686274,408.0,125.0,172.0,111.0,410.832,905.6395348837209,641.4864864864865,481.0903829609411,370.159055328221,3900.0,3870.0,875.0,350.0
2,987.4166666666666,324.0,99.0,131.0,94.0,602.3232323232323,1152.0076335877864,1163.6170212765958,613.9990399961109,445.285763583797,3520.0,3470.0,1200.0,500.0
2,962.9255319148937,564.0,137.0,223.0,204.0,668.7591240875912,1076.0986547085201,1036.764705882353,561.2964800717411,523.729614297108,3300.0,3150.0,1100.0,800.0
2,906.039755351682,654.0,186.0,237.0,231.0,490.26881720430106,1135.6540084388187,1005.2380952380952,680.2588442764105,557.577465004899,4400.0,4300.0,1200.0,500.0
1,1037.837837837838,333.0,94.0,150.0,89.0,583.8297872340426,1250.4666666666667,1158.9887640449438,654.8758615558104,500.74782737571,4950.0,4850.0,1400.0,545.0
1,848.1656804733727,338.0,78.0,191.0,69.0,490.8974358974359,1014.9214659685864,790.4347826086956,608.3892326509816,432.07806657442,5800.0,5700.0,1100.0,400.0
1,986.2674094707521,359.0,122.0,134.0,103.0,678.9344262295082,1230.1492537313434,1033.009708737864,666.0760403657935,419.079779413832,6100.0,5950.0,1200.0,550.0
1,1013.0588235294117,340.0,133.0,102.0,105.0,570.9774436090225,1163.235294117647,1427.142857142857,639.1240070819462,400.537597491978,4480.0,4280.0,1200.0,500.0
2,794.65,600.0,193.0,214.0,193.0,441.0362694300518,924.3457943925233,1004.4559585492228,542.7989009139512,470.890879730653,4000.0,3850.0,1000.0,400.0
2,778.5241935483871,372.0,187.0,106.0,79.0,591.9251336898395,952.4622641509434,986.8354430379746,462.983082662951,351.138980574592,2800.0,2759.0,1000.0,500.0
2,1026.4869888475837,538.0,167.0,211.0,160.0,579.4011976047905,1259.9052132701422,1185.3125,736.7764641240465,569.856357995455,4300.0,4200.0,1200.0,580.0
3,1271.605922551253,439.0,147.0,161.0,131.0,586.9387755102041,1591.2111801242236,1647.0992366412213,927.0302225257224,679.7560876548,7200.0,7180.0,1800.0,600.0
1,1187.9651162790697,172.0,57.0,47.0,68.0,1171.9298245614036,1458.723404255319,1014.2647058823529,587.392080616576,288.184779124034,4750.0,4450.0,1600.0,600.0
3,1319.7902097902097,143.0,46.0,38.0,59.0,1103.2608695652175,1332.1052631578948,1480.677966101695,618.9146993187896,295.425655229454,7100.0,7000.0,1700.0,725.0
3,1038.3916083916083,143.0,37.0,73.0,33.0,1151.081081081081,1053.4246575342465,878.7878787878788,638.2003233699163,258.611125679171,6800.0,6700.0,1000.0,385.0
2,588.1314878892733,289.0,105.0,117.0,67.0,405.42857142857144,746.4102564102565,598.0597014925373,351.7371683791586,233.906687844689,2400.0,2250.0,700.0,350.0
1,745.2441613588111,471.0,198.0,139.0,134.0,553.3838383838383,1088.4172661870505,672.7611940298508,528.8462811231541,350.721023915915,4800.0,4700.0,900.0,450.0
2,839.2102908277404,447.0,223.0,134.0,90.0,540.2690582959641,1101.9179104477612,1188.7777777777778,557.6644716475108,441.580624318386,4077.0,4017.0,1100.0,400.0
1,870.4958847736625,486.0,191.0,174.0,121.0,507.5916230366492,1162.0747126436781,1024.0495867768595,648.0086411335465,479.271452492241,5000.0,4900.0,1100.0,400.0
2,720.8169934640523,306.0,93.0,143.0,70.0,373.3333333333333,980.2797202797203,652.4285714285714,446.2981793506619,316.89200415055,3830.0,3730.0,1000.0,300.0
2,808.8790931989925,397.0,125.0,152.0,120.0,460.04,1056.3157894736842,858.8333333333334,538.1331805873214,395.600347591802,4020.0,3990.0,1100.0,350.0
2,759.1709844559585,579.0,217.0,187.0,175.0,487.78801843317973,918.3422459893048,925.6,542.2455689091748,414.342052238014,4000.0,3940.0,950.0,400.0
2,818.4383954154728,349.0,91.0,143.0,115.0,585.4395604395604,875.9440559440559,931.304347826087,480.7711479256617,347.605563973545,2720.0,2620.0,1000.0,550.0
